restaurant_id,restaurant_name,owner_name,city_id,cuisine_type,opening_time,closing_time,average_rating,total_reviews,commission_rate,is_active
3864,Singhal-Barman Restaurant,Sneha Bahri,25,Pizza,10:00:00,22:00:00,3.6,377,28.62,0
3865,Rege and Sons Restaurant,Chanchal Loyal,25,Punjabi,10:00:00,22:00:00,4.2,691,23.15,0
3866,Kala PLC Restaurant,Darsh Ghose,9,Mughlai,08:00:00,23:00:00,4.0,4268,17.89,0
3867,Natarajan Ltd Restaurant,Udant Balasubramanian,35,South Indian,09:00:00,23:30:00,4.2,3300,24.78,1
3868,"Mall, Biswas and Kala Restaurant",Advik Sant,22,Gujarati,09:00:00,23:30:00,4.2,4285,24.84,1
3869,"Bhatti, Soni and Sundaram Restaurant",Krishna Mahajan,19,Maharashtrian,10:00:00,23:00:00,4.2,485,19.74,0
3870,Dua-Luthra Restaurant,Shaurya Patil,7,Biryani,08:00:00,22:00:00,3.6,3372,26.86,1
3871,Madan-Vyas Restaurant,Chanchal Nadkarni,23,Mughlai,10:00:00,22:00:00,4.1,4398,24.94,0
3872,Shetty and Sons Restaurant,Krishna Swamy,28,South Indian,09:00:00,22:00:00,4.3,2587,21.1,0
3873,Upadhyay-Atwal Restaurant,Wishi Kapoor,7,Burger,08:00:00,22:00:00,3.3,3796,29.72,1
3874,"Krishnamurthy, Bahl and Nayar Restaurant",Logan Sankaran,23,Biryani,08:00:00,23:30:00,4.7,3414,16.55,1
3875,Ganguly Ltd Restaurant,Anamika Din,39,Burger,08:00:00,23:00:00,4.8,4174,16.07,0
3876,"Basu, Kaul and Chana Restaurant",Logan Natarajan,34,Desserts,10:00:00,23:30:00,4.2,4777,28.31,0
3877,"Mand, Badal and Sidhu Restaurant",Devika Dube,26,Mughlai,08:00:00,23:30:00,3.1,1717,24.65,0
3878,Karan Inc Restaurant,Tripti Sinha,32,South Indian,09:00:00,23:00:00,3.7,1426,16.72,0
3879,Walia-Sarkar Restaurant,Janani Pau,45,Italian,09:00:00,22:00:00,4.6,2003,16.15,1
3880,More Inc Restaurant,Amara Virk,18,Maharashtrian,08:00:00,22:00:00,3.6,4952,27.52,0
3881,"Dutt, Jaggi and Aggarwal Restaurant",Ekaja Venkatesh,31,Gujarati,08:00:00,23:30:00,3.7,2443,20.57,1
3882,Varkey-Malhotra Restaurant,Osha Dutt,33,Italian,09:00:00,23:30:00,3.8,1940,25.2,0
3883,Kannan and Sons Restaurant,Azaan Patel,10,Biryani,09:00:00,23:30:00,3.4,1282,17.18,1
3884,"Puri, Mammen and Gandhi Restaurant",Osha Srivastava,50,Street Food,09:00:00,22:00:00,3.9,2250,16.05,0
3885,Varty-Kadakia Restaurant,Sachi Hans,21,Mughlai,08:00:00,23:30:00,4.5,2101,27.48,1
3886,"Agate, Rajagopalan and Rau Restaurant",Tanay Chadha,12,Street Food,08:00:00,23:30:00,5.0,1559,21.09,0
3887,Chanda-Wagle Restaurant,Upadhriti Zachariah,8,Punjabi,10:00:00,23:00:00,3.5,4920,18.92,1
3888,"Doctor, Menon and Din Restaurant",Janaki Oak,7,Desserts,08:00:00,23:30:00,4.5,2081,19.78,0
3889,"Muni, Sachdeva and Bajaj Restaurant",Michael Keer,21,Burger,08:00:00,22:00:00,4.2,91,28.42,1
3890,Sharma Ltd Restaurant,Thomas Som,39,Burger,10:00:00,23:30:00,4.5,397,24.76,1
3891,Seshadri PLC Restaurant,Max Garg,45,Gujarati,09:00:00,23:00:00,4.8,4765,23.08,0
3892,Sinha Ltd Restaurant,Balendra Sangha,41,Fast Food,10:00:00,22:00:00,4.1,4979,27.99,0
3893,Mahajan-Sem Restaurant,Avni Shukla,30,Biryani,10:00:00,22:00:00,3.7,781,21.28,0
3894,Naidu-Lad Restaurant,Sai Salvi,5,Street Food,08:00:00,22:00:00,4.9,3874,17.88,1
3895,Murthy-Murthy Restaurant,Faras Zachariah,29,North Indian,09:00:00,23:30:00,3.3,3942,24.85,1
3896,"Baral, Sethi and Kade Restaurant",Yoshita Bhatti,1,Punjabi,08:00:00,23:00:00,3.3,1426,24.7,1
3897,Bhattacharyya-Nagi Restaurant,Dalbir Mittal,7,Punjabi,10:00:00,23:30:00,4.8,1900,27.16,0
3898,Uppal-Ramakrishnan Restaurant,Nidhi Kade,27,Gujarati,08:00:00,22:00:00,4.5,3574,19.69,0
3899,"Lall, Vala and Savant Restaurant",Samesh Vohra,7,Street Food,10:00:00,22:00:00,4.3,2559,19.35,0
3900,Dugal Inc Restaurant,Mohini Buch,19,Cafe,10:00:00,23:00:00,3.3,272,17.36,1
3901,Khanna PLC Restaurant,Ikbal Gole,16,Cafe,09:00:00,22:00:00,4.4,2540,21.59,1
3902,Bala Ltd Restaurant,Gaurang Chaudhry,45,Street Food,08:00:00,22:00:00,4.3,4236,21.39,0
3903,Zacharia PLC Restaurant,Guneet Vaidya,22,Burger,09:00:00,22:00:00,4.2,4738,19.28,1
3904,Bala Ltd Restaurant,Abhimanyu Ratti,32,Pizza,08:00:00,23:30:00,4.1,552,28.46,1
3905,Bansal-Dani Restaurant,Suhani Deo,3,Pizza,09:00:00,23:30:00,3.3,2680,29.85,0
3906,Srivastava and Sons Restaurant,Lila Kashyap,33,Street Food,08:00:00,23:00:00,4.7,598,15.41,0
3907,Maharaj Ltd Restaurant,Daksha Sha,21,Burger,09:00:00,23:30:00,3.5,4754,23.9,0
3908,Kibe Ltd Restaurant,Chaitanya Salvi,3,Gujarati,08:00:00,22:00:00,4.0,3146,21.49,1
3909,Narang-Sharma Restaurant,Zilmil Kar,39,Chinese,08:00:00,23:30:00,3.7,1918,23.06,0
3910,Nigam LLC Restaurant,Agastya Sur,37,Fast Food,08:00:00,22:00:00,4.3,4458,26.74,0
3911,Keer-Chaudhuri Restaurant,Tejas Chaudhry,39,Gujarati,08:00:00,23:30:00,4.6,2523,16.9,0
3912,Narayan-Oak Restaurant,Eesha Sarraf,19,North Indian,09:00:00,23:00:00,4.3,4217,26.17,1
3913,"Bali, Parmar and Datta Restaurant",Vanya Kapadia,27,Italian,08:00:00,23:00:00,4.3,4433,24.07,0
3914,"Mahal, Mammen and Lall Restaurant",Deepa Pillai,17,Italian,09:00:00,23:00:00,3.2,4335,20.72,1
3915,"Yogi, Kadakia and Cheema Restaurant",Deepa Bhatt,47,North Indian,10:00:00,23:00:00,4.6,2985,27.18,0
3916,Subramanian-Behl Restaurant,Michael Karan,19,Italian,10:00:00,23:30:00,3.4,1114,23.32,1
3917,"Naidu, Bawa and Issac Restaurant",Sachi Comar,2,Biryani,09:00:00,22:00:00,3.7,197,23.66,1
3918,Ramaswamy-Walla Restaurant,Baljiwan Sarma,11,Cafe,10:00:00,23:30:00,4.8,4304,27.1,1
3919,Sekhon-Yogi Restaurant,Lucky Kata,39,Fast Food,09:00:00,23:30:00,4.7,2057,23.54,1
3920,"Mittal, Loke and Parikh Restaurant",Yauvani Manne,19,Pizza,08:00:00,23:00:00,4.2,3872,21.07,0
3921,Sabharwal-Solanki Restaurant,Aryan Kata,17,Biryani,08:00:00,23:30:00,4.0,57,15.56,1
3922,Sane-Misra Restaurant,Dominic Sankaran,18,Chinese,10:00:00,23:30:00,4.9,1758,29.02,1
3923,Desai PLC Restaurant,Varsha Kamdar,48,Punjabi,10:00:00,23:30:00,3.8,3110,22.75,1
3924,Toor-Joshi Restaurant,Isha Tara,28,Biryani,10:00:00,23:30:00,4.2,2135,21.85,1
3925,Sethi-Dyal Restaurant,Reva Kaur,45,South Indian,09:00:00,23:30:00,4.7,202,28.08,1
3926,Upadhyay Group Restaurant,Baljiwan Deshpande,38,North Indian,08:00:00,23:00:00,4.2,692,16.21,0
3927,"Chakrabarti, Narula and Pillay Restaurant",Nihal Karan,34,Fast Food,10:00:00,23:00:00,3.2,3232,22.21,1
3928,Gill LLC Restaurant,Keya Pradhan,27,Burger,10:00:00,23:00:00,3.0,2794,16.15,1
3929,Palan Ltd Restaurant,Yug Sant,2,Gujarati,08:00:00,23:00:00,4.0,2416,18.91,0
3930,Bajwa-Shukla Restaurant,Charita Manne,14,Fast Food,10:00:00,22:00:00,4.9,3034,24.16,1
3931,Sinha-Kumar Restaurant,Patrick Das,37,Mughlai,09:00:00,22:00:00,4.8,2299,19.86,0
3932,Parikh-Mander Restaurant,Vidhi Loyal,42,Pizza,09:00:00,23:00:00,4.7,4743,26.86,0
3933,"Contractor, Samra and Bhatt Restaurant",Aarush Nayar,32,Pizza,09:00:00,22:00:00,3.3,2185,28.52,1
3934,Edwin and Sons Restaurant,Yochana Chandra,5,Biryani,10:00:00,23:30:00,4.2,2732,27.02,0
3935,Bora-Mangat Restaurant,Vedant Mital,20,North Indian,08:00:00,23:00:00,3.1,1991,23.08,1
3936,Srinivasan-Raju Restaurant,Aadhya Jani,28,Punjabi,08:00:00,23:00:00,4.7,2484,22.71,0
3937,"Sur, Sengupta and Mani Restaurant",Kabir Dass,41,Burger,08:00:00,23:30:00,4.3,4713,18.67,1
3938,"Ravel, Mani and Khurana Restaurant",Ayush Doshi,36,Desserts,08:00:00,23:30:00,3.8,2666,22.68,0
3939,Pall-Balan Restaurant,Rachit Dada,2,Punjabi,08:00:00,22:00:00,4.5,1177,21.59,1
3940,"Gulati, Sagar and Purohit Restaurant",Tripti Dasgupta,39,Pizza,08:00:00,23:30:00,4.3,32,26.39,1
3941,"Purohit, Sagar and Sachdev Restaurant",Faras Agarwal,10,Street Food,10:00:00,23:00:00,3.9,4314,20.64,1
3942,Munshi Ltd Restaurant,Wridesh Mall,4,Street Food,08:00:00,23:00:00,3.7,1221,15.77,0
3943,Balay and Sons Restaurant,Kiaan Kannan,48,Burger,08:00:00,23:00:00,3.6,2324,18.17,1
3944,Baral-Bora Restaurant,Raksha Sampath,26,Mughlai,10:00:00,23:00:00,4.5,2023,18.49,0
3945,"Kant, Sama and Sura Restaurant",Amol Chandra,44,Chinese,08:00:00,22:00:00,3.7,3474,16.33,0
3946,Sethi-Bora Restaurant,Mason Modi,29,Street Food,08:00:00,22:00:00,4.8,2489,19.2,1
3947,Raval-Dara Restaurant,Chaaya Bala,30,Biryani,09:00:00,22:00:00,4.4,1133,20.82,1
3948,"Gala, Kakar and Korpal Restaurant",Dev Shankar,29,Mughlai,09:00:00,23:30:00,3.1,4560,28.72,1
3949,Rana-Patel Restaurant,Damyanti Dey,32,Fast Food,09:00:00,23:00:00,4.2,2369,24.75,1
3950,Ben-Choudhary Restaurant,Yatin Suri,33,Punjabi,09:00:00,22:00:00,4.2,1578,21.69,1
3951,Raghavan and Sons Restaurant,Ishanvi Raj,17,Street Food,08:00:00,22:00:00,4.0,3835,21.3,1
3952,"Natt, Parekh and Dugar Restaurant",Vedika Sarna,19,North Indian,09:00:00,22:00:00,3.0,3952,21.32,1
3953,Lall-Chanda Restaurant,Chakradev Bal,6,Fast Food,10:00:00,23:00:00,3.7,2461,16.32,1
3954,Naik Inc Restaurant,Gaurika Oza,49,Biryani,08:00:00,23:30:00,4.6,506,24.33,0
3955,Joshi LLC Restaurant,Aadhya Rastogi,3,Gujarati,10:00:00,22:00:00,4.1,2295,26.08,1
3956,Dhaliwal-Gole Restaurant,Aadi Mital,24,Burger,09:00:00,23:30:00,4.0,2003,26.17,1
3957,Khosla-Kaur Restaurant,Zayyan Patel,22,Italian,10:00:00,23:00:00,4.3,3482,20.48,1
3958,Radhakrishnan-Chacko Restaurant,Vasatika Master,12,Street Food,08:00:00,23:30:00,3.3,3391,21.45,0
3959,"Hora, Dixit and Parmar Restaurant",Ishwar Lad,41,Gujarati,10:00:00,22:00:00,4.7,321,18.9,0
3960,"Shankar, Vora and Varughese Restaurant",Edhitha Kala,37,Punjabi,08:00:00,22:00:00,3.1,2031,27.22,1
3961,Desai Ltd Restaurant,Bimala Atwal,27,South Indian,08:00:00,23:30:00,4.4,4917,22.53,1
3962,"Nagy, Mangal and Kohli Restaurant",Warhi Saran,21,South Indian,08:00:00,23:30:00,3.2,2627,22.54,1
3963,Chandran-Varkey Restaurant,Charles Wadhwa,18,Burger,09:00:00,22:00:00,3.6,2530,22.06,1
3964,Thakkar-Behl Restaurant,Harish Wason,6,Mughlai,10:00:00,23:30:00,3.8,4008,25.03,1
3965,Kohli-Chada Restaurant,Samuel Chad,47,Biryani,10:00:00,23:30:00,3.8,3160,23.21,0
3966,Chanda-Bhattacharyya Restaurant,Veer Sant,46,Maharashtrian,08:00:00,23:30:00,3.7,1110,20.53,1
3967,Warrior-Sachar Restaurant,Hemang Aurora,39,Maharashtrian,09:00:00,22:00:00,4.1,575,19.14,0
3968,Brahmbhatt-Shan Restaurant,Chakradev Ravi,45,Italian,10:00:00,22:00:00,3.0,1498,23.61,0
3969,"Vohra, Nagarajan and Sampath Restaurant",Kabir Narayanan,32,Burger,09:00:00,22:00:00,3.6,3961,25.21,1
3970,Bera-Ray Restaurant,Luke Sangha,12,Street Food,08:00:00,22:00:00,3.5,2924,16.01,0
3971,"Hora, Konda and Bora Restaurant",Adya Gola,35,Burger,09:00:00,22:00:00,3.6,2539,21.77,0
3972,"Hayre, Arora and Raval Restaurant",Chatresh Goyal,14,Mughlai,10:00:00,22:00:00,3.5,4118,20.09,1
3973,Bhagat and Sons Restaurant,Gautami Nayak,30,Fast Food,09:00:00,22:00:00,3.0,2701,24.09,1
3974,"Bahl, Narain and Devi Restaurant",Bhavya Chandran,7,North Indian,10:00:00,23:30:00,3.3,1870,26.75,1
3975,Mann and Sons Restaurant,Netra Rege,42,Italian,09:00:00,22:00:00,4.1,3348,21.2,1
3976,Bansal-Chauhan Restaurant,Faqid Kunda,31,Fast Food,08:00:00,22:00:00,3.2,1687,28.78,0
3977,Dhar-Bahl Restaurant,Neelima Samra,33,Gujarati,08:00:00,22:00:00,3.3,4231,20.61,1
3978,Jha Ltd Restaurant,Kabir Deshmukh,27,Cafe,09:00:00,23:30:00,4.6,2881,18.15,1
3979,Mall Inc Restaurant,Ekaja Kata,41,Chinese,10:00:00,22:00:00,4.0,4954,19.92,0
3980,"De, Gour and Goda Restaurant",Kashish Purohit,37,Mughlai,09:00:00,23:30:00,4.8,642,28.75,1
3981,Bala Inc Restaurant,Faqid Comar,22,Pizza,10:00:00,22:00:00,3.8,2847,26.37,0
3982,Kunda PLC Restaurant,Shaurya Kapoor,14,Mughlai,08:00:00,22:00:00,4.2,2568,22.99,0
3983,"Chaudhuri, Hans and Kari Restaurant",Januja Golla,36,Street Food,10:00:00,22:00:00,4.5,1626,29.41,0
3984,"Radhakrishnan, Dada and Kala Restaurant",Yagnesh Kumar,17,Desserts,09:00:00,22:00:00,3.5,4990,29.73,0
3985,Sabharwal-Mander Restaurant,Jonathan Kalita,20,Street Food,08:00:00,22:00:00,4.4,3050,23.61,0
3986,Grewal-Tella Restaurant,Chanchal Misra,49,Desserts,08:00:00,23:30:00,4.5,852,17.6,1
3987,"Savant, Sangha and Ahluwalia Restaurant",Aishani Vala,10,Biryani,08:00:00,23:00:00,3.2,733,19.44,1
3988,Sanghvi-Hans Restaurant,Owen Bhagat,6,Italian,08:00:00,22:00:00,3.7,2939,20.44,0
3989,"Parikh, Kota and Sarkar Restaurant",Urvashi Kibe,5,Pizza,08:00:00,22:00:00,3.4,2537,19.45,1
3990,Patel-Goel Restaurant,Vincent Parekh,29,Mughlai,08:00:00,23:30:00,4.4,408,24.25,1
3991,Chanda-Natt Restaurant,Leela Raval,24,Maharashtrian,10:00:00,23:00:00,4.3,2582,19.8,1
3992,Natarajan-Bhatti Restaurant,Vinaya Ramakrishnan,48,Desserts,10:00:00,23:00:00,3.5,2522,19.88,1
3993,Pingle and Sons Restaurant,Omaja Saha,8,Cafe,10:00:00,23:30:00,4.9,4915,23.87,0
3994,Cheema-Lata Restaurant,Kala Kanda,27,Maharashtrian,10:00:00,23:00:00,3.7,471,21.25,0
3995,Ravel PLC Restaurant,Nathaniel Mani,40,Street Food,10:00:00,22:00:00,3.0,877,28.77,1
3996,Madan-Ramesh Restaurant,Eesha Kaul,42,Burger,10:00:00,23:30:00,3.2,502,28.43,0
3997,Joshi-Reddy Restaurant,Harinakshi Krish,11,Gujarati,09:00:00,22:00:00,4.6,1031,21.07,0
3998,Mann and Sons Restaurant,Wakeeta Dora,27,Desserts,10:00:00,22:00:00,3.3,705,24.49,1
3999,Chauhan-Nigam Restaurant,Finn Dugar,23,Street Food,10:00:00,23:00:00,3.3,3141,27.53,1
4000,"Shankar, Sahota and Hegde Restaurant",Ekiya Madan,10,North Indian,10:00:00,22:00:00,4.3,4087,23.59,0
4001,Mangat Group Restaurant,Xiti Sanghvi,48,North Indian,08:00:00,23:00:00,4.1,1159,24.93,1
4002,Bal Group Restaurant,Maya Yohannan,32,Chinese,08:00:00,23:30:00,4.3,422,25.55,0
4003,Minhas PLC Restaurant,Warjas Brahmbhatt,10,North Indian,08:00:00,23:30:00,4.3,2209,23.38,1
4004,Char-Pandya Restaurant,Xiti Chacko,48,Chinese,09:00:00,22:00:00,4.1,1020,17.17,1
4005,Ramesh PLC Restaurant,Triya Chakrabarti,6,Fast Food,09:00:00,22:00:00,4.8,386,19.97,0
4006,Konda Inc Restaurant,Sathvik Som,46,Street Food,08:00:00,23:30:00,4.9,3292,15.24,1
4007,Raghavan Inc Restaurant,Ojas Agrawal,3,Fast Food,10:00:00,22:00:00,3.3,1510,18.93,1
4008,Mahal PLC Restaurant,Vasatika Bahl,23,Desserts,09:00:00,23:00:00,3.5,3289,25.39,1
4009,"Dey, Raju and Maharaj Restaurant",Jacob Deep,3,Punjabi,10:00:00,22:00:00,3.5,703,24.52,1
4010,Mangal Group Restaurant,Chameli Sathe,28,Burger,10:00:00,23:00:00,3.4,788,28.51,1
4011,Gour-Naik Restaurant,Maanas Gala,41,Desserts,09:00:00,23:00:00,4.6,1826,22.72,1
4012,Minhas-Padmanabhan Restaurant,Samesh Halder,34,Mughlai,10:00:00,23:00:00,4.5,3140,20.21,0
4013,"Chopra, Sharma and Dewan Restaurant",Advay Kale,5,Italian,09:00:00,23:30:00,4.9,3433,24.71,0
4014,Lala-Tiwari Restaurant,Imaran Golla,38,North Indian,08:00:00,22:00:00,4.6,1605,23.34,0
4015,"Sachdev, Rajagopal and Master Restaurant",Gaurang Rout,18,Biryani,10:00:00,23:00:00,4.3,3683,28.54,0
4016,Bal-Sabharwal Restaurant,Tejas Narasimhan,49,Maharashtrian,10:00:00,22:00:00,3.4,156,18.11,0
4017,Choudhry Inc Restaurant,Lopa Chokshi,49,Punjabi,10:00:00,23:00:00,4.7,4288,23.8,1
4018,Palla PLC Restaurant,Ishaan Rattan,47,Italian,10:00:00,22:00:00,4.9,4685,19.35,0
4019,"Koshy, Magar and Bandi Restaurant",Robert Kara,38,Punjabi,08:00:00,23:00:00,3.9,4635,25.97,1
4020,Magar LLC Restaurant,Vamakshi Saini,15,Fast Food,09:00:00,22:00:00,4.1,4841,20.38,0
4021,Jha-Mahal Restaurant,Baghyawati Bath,48,Burger,09:00:00,22:00:00,4.3,4643,19.97,0
4022,"Lanka, Chakrabarti and Bhatia Restaurant",Radha Tak,9,Gujarati,10:00:00,23:00:00,4.0,4579,18.84,1
4023,"Kalita, Barad and Borah Restaurant",Gavin Chawla,41,Mughlai,10:00:00,23:00:00,4.7,2737,20.7,0
4024,Anne-Mandal Restaurant,Aryan Batta,38,Street Food,08:00:00,23:00:00,4.5,4401,24.95,0
4025,Edwin-Barad Restaurant,Omisha Sahni,34,Street Food,08:00:00,23:30:00,4.1,33,26.4,0
4026,Raval PLC Restaurant,Elijah Baral,34,Italian,08:00:00,22:00:00,3.7,361,21.55,1
4027,Manne and Sons Restaurant,Sai Kuruvilla,28,Mughlai,10:00:00,23:00:00,4.4,3480,22.27,1
4028,"Narayan, Mittal and Lal Restaurant",Darpan Kadakia,41,Biryani,10:00:00,22:00:00,4.2,3290,19.18,0
4029,Hora-Borde Restaurant,Darsh Sridhar,31,Fast Food,10:00:00,23:00:00,4.1,4729,22.12,0
4030,"Char, Sunder and Chaudhry Restaurant",Lavanya Bhargava,6,Italian,09:00:00,23:30:00,3.4,3932,19.84,1
4031,Naik Group Restaurant,Gabriel Tandon,44,Cafe,10:00:00,23:00:00,4.2,1319,28.86,1
4032,Jani and Sons Restaurant,Dayamai Babu,18,Mughlai,10:00:00,23:00:00,4.9,732,29.5,0
4033,Mitter Group Restaurant,Neel Verma,46,Gujarati,09:00:00,23:30:00,3.8,1301,21.43,1
4034,"Chakrabarti, Mann and Chanda Restaurant",Kevin Walla,49,South Indian,10:00:00,23:30:00,3.2,4058,21.37,1
4035,Mistry-Nadig Restaurant,Vedhika Borde,15,Fast Food,10:00:00,23:00:00,3.7,2627,16.08,1
4036,"Kala, Sarin and Soni Restaurant",Vritti Rai,50,Gujarati,09:00:00,23:00:00,4.8,3323,21.61,1
4037,Sangha-Guha Restaurant,William Buch,16,Street Food,10:00:00,22:00:00,4.8,428,23.49,0
4038,Tata LLC Restaurant,Ladli Das,23,Punjabi,10:00:00,22:00:00,3.1,923,20.94,0
4039,"Mangat, Gara and Krish Restaurant",Jagat Pall,3,South Indian,10:00:00,23:00:00,4.2,1291,17.59,1
4040,Bava-Borra Restaurant,Fitan Nayak,10,Chinese,10:00:00,23:00:00,4.5,1781,19.58,0
4041,Narula Inc Restaurant,Rachita Goyal,31,Burger,09:00:00,23:30:00,3.1,4279,26.49,1
4042,Bhavsar-Ray Restaurant,Hemangini Nazareth,42,Punjabi,08:00:00,22:00:00,4.6,4166,29.56,1
4043,Naidu and Sons Restaurant,Devika Borde,1,Cafe,08:00:00,22:00:00,4.8,4554,15.08,1
4044,Dewan Ltd Restaurant,Barkha Sur,15,Biryani,10:00:00,22:00:00,3.7,4337,20.99,1
4045,"Bhattacharyya, Shukla and Majumdar Restaurant",Pooja Ramakrishnan,7,Street Food,09:00:00,23:00:00,3.5,3434,28.21,1
4046,"Mandal, Toor and Kant Restaurant",Azaan Pingle,16,Maharashtrian,08:00:00,23:00:00,3.1,3603,22.27,1
4047,Oak Group Restaurant,Ijaya Ratti,48,Desserts,09:00:00,23:30:00,4.4,4081,17.04,1
4048,Pau LLC Restaurant,Madhav Gour,48,Italian,09:00:00,23:30:00,4.7,2468,24.36,0
4049,Chadha-Shah Restaurant,Madhavi Raval,7,Maharashtrian,10:00:00,22:00:00,4.4,2879,21.13,0
4050,Pathak Group Restaurant,Atharv Lad,33,Pizza,10:00:00,22:00:00,3.3,720,28.19,1
4051,Anand-Soni Restaurant,Brijesh Butala,21,Punjabi,10:00:00,23:30:00,3.4,2034,27.91,1
4052,Maharaj-Choudhry Restaurant,Abdul Radhakrishnan,30,Pizza,09:00:00,23:30:00,3.3,1320,20.79,1
4053,"Sama, Gole and Lad Restaurant",Yauvani Saxena,17,Italian,10:00:00,23:00:00,3.8,4214,19.0,1
4054,Ahluwalia Inc Restaurant,Nilima Bhargava,1,Biryani,10:00:00,23:30:00,4.6,203,27.47,1
4055,"Magar, Chaudhry and Sunder Restaurant",Lohit Amble,6,Gujarati,10:00:00,23:30:00,4.1,839,24.11,0
4056,Reddy-Ganguly Restaurant,Yachana Choudhry,30,Biryani,09:00:00,23:00:00,3.1,4710,25.16,1
4057,Panchal Ltd Restaurant,Logan Karnik,20,South Indian,09:00:00,23:30:00,4.6,2797,18.09,0
4058,Divan and Sons Restaurant,Mohammed Mander,28,Street Food,09:00:00,23:30:00,4.1,4279,26.39,0
4059,Wason LLC Restaurant,Eta Dugal,34,Cafe,10:00:00,23:00:00,4.3,3918,19.08,1
4060,"Hans, Parmar and Mishra Restaurant",Aarav Mahajan,28,Pizza,09:00:00,23:00:00,4.2,320,22.22,1
4061,Barad Ltd Restaurant,Sneha D’Alia,21,Fast Food,10:00:00,23:30:00,3.5,1742,24.58,1
4062,Pradhan Inc Restaurant,Yatin Palan,15,Cafe,09:00:00,23:30:00,3.9,4055,16.53,1
4063,"Balan, Murthy and Hari Restaurant",Saanvi Dhingra,37,Chinese,08:00:00,23:30:00,3.0,4789,18.98,0
4064,Wali PLC Restaurant,Abhimanyu Sarkar,32,Burger,10:00:00,22:00:00,3.6,942,20.19,1
4065,Dalal-Parsa Restaurant,Banjeet Shetty,38,Biryani,09:00:00,22:00:00,5.0,411,16.65,1
4066,"Khosla, Balakrishnan and Datta Restaurant",Elijah Bajwa,42,Fast Food,09:00:00,23:00:00,4.7,2377,24.22,1
4067,Chaudry-Mani Restaurant,Xavier Mitra,16,Gujarati,08:00:00,23:30:00,3.5,4415,22.26,0
4068,Natarajan and Sons Restaurant,Adweta Mani,23,Pizza,09:00:00,23:30:00,3.7,2105,16.56,1
4069,Rout-Sha Restaurant,Kabir Bansal,18,Gujarati,10:00:00,23:30:00,4.0,800,20.9,1
4070,Chada Ltd Restaurant,Arin Rajan,42,Pizza,09:00:00,22:00:00,4.2,2592,17.27,0
4071,Padmanabhan Group Restaurant,Utkarsh Shetty,35,Pizza,09:00:00,23:00:00,4.1,4788,26.79,1
4072,"D’Alia, Dhingra and Chatterjee Restaurant",Sai Krishna,32,Punjabi,10:00:00,23:00:00,4.7,2986,28.92,0
4073,Rau PLC Restaurant,Eiravati Narula,42,Burger,09:00:00,22:00:00,3.3,4369,26.6,1
4074,"Naidu, Padmanabhan and Tailor Restaurant",Damini Bail,41,Gujarati,08:00:00,22:00:00,3.8,1972,18.2,1
4075,"Mall, Grover and Acharya Restaurant",Qushi Bawa,29,North Indian,09:00:00,22:00:00,3.9,2081,21.01,1
4076,"Misra, Parmer and Dua Restaurant",Alexander Purohit,41,Punjabi,08:00:00,23:00:00,4.5,4056,25.04,1
4077,Bava Group Restaurant,Osha Sharaf,47,Cafe,10:00:00,22:00:00,4.9,1039,23.34,1
4078,Kaur Group Restaurant,Kamya Sawhney,37,Pizza,08:00:00,23:30:00,4.4,4110,29.08,1
4079,Butala Group Restaurant,Maanas Sawhney,46,Cafe,09:00:00,22:00:00,3.2,228,17.86,1
4080,Chander-Kapoor Restaurant,Ekapad Mistry,7,North Indian,08:00:00,23:00:00,3.7,275,24.89,0
4081,"Bhardwaj, Dey and Parmar Restaurant",Anmol Vala,49,South Indian,09:00:00,23:30:00,3.1,3159,21.9,1
4082,Hayer-Srinivas Restaurant,Naveen Rao,37,North Indian,09:00:00,23:30:00,3.9,4913,17.67,1
4083,Luthra-Mitra Restaurant,Wishi Gole,21,Gujarati,08:00:00,23:00:00,4.8,1298,16.65,1
4084,Andra-Wali Restaurant,Qarin Khosla,38,Cafe,08:00:00,23:30:00,4.1,4815,21.36,1
4085,"Dhaliwal, Krishna and Ghosh Restaurant",Charvi Vala,44,Italian,09:00:00,22:00:00,4.6,4007,30.0,1
4086,Balay LLC Restaurant,Suhani Date,44,Cafe,09:00:00,23:30:00,4.1,3358,15.68,0
4087,Choudhry-Narayanan Restaurant,Yatin Rao,30,Chinese,08:00:00,23:30:00,4.1,2232,26.69,0
4088,"Chokshi, Narang and Warrior Restaurant",Divya Shanker,15,Cafe,09:00:00,22:00:00,4.5,79,16.12,0
4089,Balakrishnan-Rajagopalan Restaurant,Wishi Radhakrishnan,4,Maharashtrian,09:00:00,23:00:00,3.3,2557,29.63,0
4090,Gaba LLC Restaurant,Jyoti Sethi,28,Burger,10:00:00,22:00:00,3.6,4671,21.21,0
4091,Khare and Sons Restaurant,Maanas Nigam,45,Fast Food,10:00:00,22:00:00,3.4,110,24.96,1
4092,"Manne, Parmer and Golla Restaurant",Fitan Nagy,44,Punjabi,08:00:00,23:00:00,4.5,3599,27.65,0
4093,"Yogi, Dewan and Vohra Restaurant",Upkaar Batra,25,Desserts,08:00:00,23:30:00,3.3,2827,17.72,1
4094,Bahri-Dey Restaurant,Manya Gour,16,Street Food,10:00:00,23:00:00,4.6,2186,25.61,0
