partner_id,name,phone,city_id,joining_date,vehicle_type,average_rating,total_deliveries,is_active,gender,age
16546,Bhavika Sani,9339233990,50,2022-04-03,Bike,4.9,1985,0,Female,31
16547,Abeer Kashyap,9240577364,7,2024-10-20,Bike,3.7,8355,0,Male,24
16548,Avni Grewal,9809753306,39,2025-07-18,Bicycle,4.1,17565,0,Female,40
16549,Jason Varughese,9267093463,12,2022-05-10,Bike,4.7,18643,0,Male,25
16550,Lavanya Shere,9731518953,4,2026-02-02,Bike,4.7,11904,0,Female,20
16551,Jasmit Tata,9455806928,18,2024-07-18,Bike,4.6,14341,1,Female,52
16552,Imaran Prasad,9915898108,33,2023-10-24,Scooter,4.6,8513,0,Male,40
16553,Xiti Verma,9470117809,14,2024-02-23,Scooter,4.6,19380,1,Female,33
16554,Yug Anand,9804574977,23,2021-11-15,Bike,4.3,11335,0,Male,44
16555,Yashasvi Palla,9306651547,26,2024-03-28,Bicycle,4.1,3812,0,Female,26
16556,Turvi Parmar,9118745167,29,2021-08-28,Bike,5.0,5513,0,Female,51
16557,Reva Sood,9779205451,29,2023-02-24,Scooter,4.9,7769,0,Female,43
16558,Viraj Chandra,9410968583,5,2024-05-27,Bike,3.7,12019,1,Male,22
16559,Yoshita Ramesh,9935865389,1,2023-06-14,Bicycle,5.0,4098,1,Female,54
16560,Logan Keer,9296487934,5,2026-02-24,Scooter,4.8,19870,0,Male,47
16561,Qadim Radhakrishnan,9388428075,34,2023-01-02,Scooter,3.5,19801,0,Male,19
16562,Mahika Pant,9682753786,48,2024-09-30,Bike,4.0,6132,0,Female,24
16563,Deepa Parmar,9167445199,40,2026-01-21,Bike,4.9,3336,0,Female,28
16564,Udarsh Zacharia,9518581668,2,2025-03-01,Bike,4.0,17199,1,Male,51
16565,Jonathan Sinha,9662945524,48,2024-03-02,Bike,4.2,3382,1,Male,53
16566,Amruta Sahota,9441475207,28,2021-08-22,Scooter,4.3,5990,1,Female,28
16567,George Khosla,9414301415,41,2025-08-16,Scooter,4.5,16717,0,Male,39
16568,Luke Keer,9329581828,30,2023-05-04,Scooter,4.9,5597,0,Male,52
16569,Agastya Sundaram,9749903193,21,2024-10-01,Bicycle,3.8,15533,0,Male,35
16570,Faras Balasubramanian,9953475326,8,2023-10-04,Bicycle,4.8,7738,1,Male,47
16571,Hiral Sarin,9493975042,42,2023-06-10,Scooter,4.0,13812,1,Female,28
16572,Jackson D’Alia,9521380409,46,2025-02-14,Scooter,4.8,8150,0,Male,41
16573,Mohammed Karpe,9778688868,18,2024-06-12,Bicycle,4.0,506,1,Male,47
16574,Maanav Hora,9312695736,37,2023-02-21,Bike,4.8,17857,0,Male,21
16575,Tanvi Hari,9900082192,38,2023-02-15,Bicycle,4.2,10447,1,Female,22
16576,Harsh Rau,9870039228,5,2026-01-08,Bike,4.8,13259,0,Male,20
16577,Zayyan Hegde,9619192623,24,2026-05-01,Scooter,3.7,727,0,Male,23
16578,Sachi Andra,9324384608,2,2022-11-01,Scooter,4.3,1237,0,Female,39
16579,Aachal Ravel,9814386833,6,2024-08-20,Scooter,4.6,8377,0,Female,31
16580,Jonathan Sura,9559160229,43,2023-12-11,Bicycle,3.9,1294,0,Male,26
16581,Dalbir Gour,9878556781,8,2021-12-07,Bicycle,3.9,4231,1,Male,49
16582,Wyatt Naidu,9671558479,3,2023-06-11,Bicycle,3.9,14043,1,Male,27
16583,Jasmit Atwal,9835930586,7,2025-09-29,Scooter,4.3,3419,0,Female,53
16584,Vedhika Chaudhary,9871366211,26,2023-09-27,Scooter,4.1,8799,0,Female,30
16585,Maanav Nagarajan,9399861646,20,2023-07-31,Bicycle,4.9,12208,1,Male,38
16586,Libni Tandon,9231131455,6,2023-01-31,Bicycle,4.7,19990,0,Female,31
16587,Osha Comar,9547875710,19,2024-03-19,Scooter,4.6,6138,0,Female,46
16588,Abdul Balakrishnan,9317849280,26,2022-08-27,Bike,4.3,8066,0,Male,51
16589,Saumya Madan,9879803235,47,2023-02-19,Bicycle,4.3,6690,1,Female,54
16590,Yoshita Morar,9901177702,8,2026-07-25,Bike,4.6,15033,1,Female,22
16591,Fariq Gopal,9328731498,18,2023-06-04,Scooter,4.2,13081,1,Male,48
16592,Jagat Vora,9403523276,32,2023-02-07,Bike,4.9,3516,1,Male,49
16593,Chandran Oommen,9297850497,23,2024-04-30,Bicycle,4.0,396,1,Male,32
16594,Xalak Garg,9643068478,19,2025-10-31,Scooter,4.1,13410,0,Female,25
16595,Lila Bhakta,9788825046,20,2026-06-03,Bike,4.3,12444,1,Female,29
16596,Qasim Bansal,9197342132,16,2022-01-20,Scooter,4.9,4245,1,Male,25
16597,Suhani Garde,9610810387,8,2025-09-26,Bicycle,4.6,6418,0,Female,22
16598,Hemani Gade,9892696338,48,2025-07-24,Bicycle,4.2,18117,1,Female,18
16599,Balveer Nadkarni,9624033079,40,2024-05-10,Bike,4.4,14081,0,Male,49
16600,Krishna Nori,9451917325,7,2026-02-20,Bike,4.1,8305,1,Female,37
16601,Hemangini Rajan,9263564505,6,2025-08-12,Scooter,4.3,6704,0,Female,26
16602,Shaurya Kashyap,9028326439,17,2024-08-12,Bike,4.6,9350,0,Male,51
16603,Ekbal Sodhi,9590254195,7,2025-07-30,Scooter,4.0,16946,0,Male,51
16604,Advik Jhaveri,9298818091,28,2024-12-09,Bike,3.7,17014,0,Male,32
16605,Umang Raj,9811620697,30,2026-05-20,Bicycle,3.9,17171,0,Male,49
16606,Atharv Dubey,9029366536,48,2024-11-01,Bicycle,3.5,13680,0,Male,48
16607,Vidhi Viswanathan,9336899120,30,2023-02-06,Scooter,3.8,6727,1,Female,49
16608,Leela Tripathi,9633531609,1,2023-10-26,Scooter,3.9,2943,1,Female,19
16609,Gabriel Zacharia,9171963864,24,2023-08-04,Bike,5.0,19656,1,Male,30
16610,Shaurya Talwar,9159587501,34,2022-12-24,Bicycle,4.6,3993,1,Male,55
16611,Yashasvi Deo,9715998147,27,2023-11-23,Bike,4.6,18079,0,Female,47
16612,Abha Chacko,9302740736,24,2026-03-20,Bike,4.0,18495,1,Female,39
16613,Pahal Mangal,9311983793,15,2022-08-22,Bike,4.2,19355,1,Female,24
16614,Libni Suri,9947689725,29,2026-07-25,Scooter,3.7,5695,0,Female,53
16615,Warhi Mody,9727076832,26,2025-04-27,Scooter,4.9,14263,0,Female,44
16616,Niharika Lad,9261104676,4,2024-01-28,Bike,4.8,19793,0,Female,21
16617,Jagvi Prabhu,9023105499,16,2023-01-02,Scooter,3.5,1716,1,Female,51
16618,Vihaan Wason,9412132716,5,2021-10-20,Bike,3.7,12617,0,Male,52
16619,Gopal Sankaran,9257868456,41,2022-05-16,Scooter,4.7,16030,1,Male,46
16620,Anay Kalita,9600180098,42,2025-08-03,Scooter,3.5,6432,0,Male,19
16621,Yatan Pingle,9903084753,22,2024-12-07,Bike,3.6,18970,1,Male,42
16622,Panini Bava,9338303273,25,2026-03-16,Bike,4.7,19296,0,Female,33
16623,Niharika Savant,9649916041,23,2024-05-02,Bike,3.8,5475,0,Female,50
16624,Abha Chakraborty,9207928317,17,2022-07-20,Scooter,4.6,3726,1,Female,24
16625,Shivansh Prabhu,9278622204,37,2024-08-04,Bicycle,4.9,13290,1,Male,54
16626,Kala Comar,9905824686,44,2022-11-27,Bike,4.3,3674,1,Female,32
16627,Urvashi Bhattacharyya,9966815930,46,2024-12-24,Bike,4.1,10016,0,Female,53
16628,Samuel Gour,9547044007,39,2022-05-06,Bike,4.7,14474,1,Male,31
16629,Jhalak Khalsa,9236756078,2,2022-08-23,Bicycle,3.8,749,0,Female,32
16630,Ekansh Malhotra,9014475482,35,2023-08-29,Bike,3.5,2110,1,Male,21
16631,Sara Seth,9079511974,28,2023-04-03,Bike,4.0,17319,1,Female,34
16632,Diya Kamdar,9146147078,45,2021-09-08,Scooter,4.7,10738,0,Female,23
16633,Abhiram Amble,9886856067,24,2025-04-20,Scooter,4.4,17672,0,Male,50
16634,Sara Vaidya,9785312743,16,2022-09-26,Bicycle,4.0,9639,1,Female,19
16635,Shivansh Sengupta,9318449944,30,2022-10-25,Bike,4.2,9111,1,Male,54
16636,Neel Dugar,9282719450,27,2022-09-25,Bicycle,4.2,16712,1,Male,24
16637,Advik Sant,9628568662,7,2025-01-20,Scooter,3.9,1883,1,Male,37
16638,Hemang Parmer,9340442330,22,2022-09-07,Bike,4.8,11810,1,Male,26
16639,Sanaya Sur,9494319531,38,2022-08-24,Bike,4.6,7944,0,Female,18
16640,Abdul Bora,9334032789,48,2022-03-17,Bike,4.5,15364,1,Male,29
16641,Mahika Mann,9742563846,50,2023-04-28,Scooter,4.0,4957,1,Female,38
16642,Raghav Prabhu,9170910660,10,2021-10-11,Scooter,4.7,7452,1,Male,22
16643,Jagat Gala,9954292064,30,2023-07-16,Bicycle,4.0,19838,0,Male,45
16644,Vanya Bava,9423396535,33,2024-02-06,Bicycle,3.9,3369,1,Female,31
16645,Yashawini Comar,9362728366,37,2022-02-22,Scooter,4.2,19273,1,Female,43
16646,Imaran Anand,9696166233,23,2023-01-02,Bike,3.6,526,0,Male,20
16647,Farhan Misra,9582917999,9,2024-06-29,Bicycle,3.9,18282,1,Male,33
16648,Benjamin Natt,9318635442,31,2021-09-20,Scooter,4.7,7106,1,Male,47
16649,Shivani Srivastava,9833983648,36,2024-07-04,Bike,3.5,6229,1,Female,48
16650,Zaid Sarma,9009158751,29,2024-03-24,Bike,4.8,13260,1,Male,52
16651,Yauvani Narang,9910292620,3,2021-12-05,Bicycle,4.8,18205,0,Female,27
16652,Balvan Deshpande,9486146695,22,2022-11-04,Bike,4.1,1758,0,Male,40
16653,Dhriti Narayan,9597871398,29,2026-07-14,Bike,4.0,10550,0,Female,43
16654,Tejas Bhatnagar,9605004514,47,2024-08-18,Bicycle,4.2,6569,1,Male,23
16655,Om Master,9094407055,14,2024-11-15,Scooter,3.8,782,1,Male,44
16656,Yash Dara,9137126804,29,2023-07-25,Scooter,4.4,383,1,Male,41
16657,Jack Narain,9310021668,29,2024-01-14,Bicycle,4.7,3540,0,Male,34
16658,Devansh Konda,9270072867,10,2025-07-24,Bicycle,3.5,19822,0,Male,23
16659,Balvan Sengupta,9618939846,7,2022-07-01,Bicycle,4.1,10215,0,Male,25
16660,Falak Aggarwal,9251492066,26,2025-07-05,Bicycle,3.9,10425,0,Female,49
16661,Lila Chawla,9391295986,43,2023-12-19,Bike,3.5,13916,1,Female,20
16662,Dev Jain,9314560604,20,2024-05-19,Bike,3.7,14344,1,Male,40
16663,Utkarsh Balay,9944076829,29,2021-09-20,Bicycle,4.6,14892,0,Male,26
16664,Ridhi Sagar,9032537510,46,2022-01-16,Bike,3.9,13978,0,Female,27
16665,Daksh Golla,9773148270,41,2023-10-26,Bike,3.9,5073,1,Male,23
16666,Aayush Sem,9541149380,2,2024-04-15,Bike,4.3,15754,1,Male,32
16667,Benjamin Reddy,9807799154,11,2025-06-25,Scooter,4.0,1931,1,Male,39
16668,Jyoti Anne,9874086732,3,2023-09-04,Scooter,4.6,3646,0,Female,27
16669,Abha Varghese,9471354001,23,2023-12-13,Bicycle,4.0,3264,0,Female,54
16670,Nandini Sarkar,9783196227,11,2023-01-21,Scooter,3.8,14516,0,Female,46
16671,Hardik Karpe,9325079142,1,2025-10-12,Scooter,4.8,11608,0,Male,36
16672,Eta Naik,9418460047,14,2024-05-18,Bicycle,4.1,14014,0,Female,21
16673,Balvan Rama,9378550989,28,2021-08-29,Bike,3.8,18349,1,Male,48
16674,Aarnav Mukherjee,9179682783,21,2024-08-19,Bike,4.5,6315,0,Male,53
16675,Oni Comar,9854656120,49,2025-12-06,Bicycle,3.5,9477,1,Female,21
16676,Champak Cheema,9387607773,32,2021-12-05,Bicycle,4.8,9683,0,Male,32
16677,Yachana Nath,9551143457,31,2024-05-16,Scooter,3.8,9974,1,Female,40
16678,Rajata Raja,9151947935,46,2025-05-23,Bicycle,3.8,7360,0,Female,45
16679,Kamya Bansal,9583868027,24,2024-07-16,Bike,4.7,18412,0,Female,19
16680,Mahika Hora,9872753170,10,2023-11-30,Scooter,4.8,1999,0,Female,20
16681,Ekani Sha,9894316152,30,2021-08-05,Scooter,4.5,7851,1,Female,35
16682,Amol Rattan,9419992798,21,2025-03-08,Bicycle,4.9,11471,0,Male,54
16683,Ishaan Vala,9609455169,44,2022-04-03,Bike,3.5,17680,0,Male,25
16684,Tanveer Saha,9741095095,44,2026-06-05,Scooter,4.9,8172,0,Male,48
16685,Tejas Devi,9617336101,45,2021-09-23,Bike,3.7,5829,1,Male,47
16686,Siya Chana,9347882992,18,2023-10-01,Scooter,4.3,7098,0,Female,47
16687,Advika Sura,9163402225,45,2023-11-02,Scooter,4.3,10268,1,Female,54
16688,Kevin Walia,9591525484,47,2023-08-21,Bike,3.7,18192,1,Male,19
16689,Chanchal Raja,9158858410,41,2025-04-09,Bike,4.1,4194,1,Female,52
16690,Ekani Char,9838662148,3,2026-02-04,Bicycle,4.4,14628,1,Female,26
16691,Ojas Raju,9229236396,14,2023-03-10,Scooter,4.3,4129,1,Male,20
16692,Baljiwan Bedi,9677178160,47,2026-07-16,Bicycle,4.1,11427,0,Male,22
16693,Ikbal Gopal,9949499951,2,2021-11-01,Scooter,4.0,3110,1,Male,47
16694,Nathaniel Chowdhury,9046666242,13,2025-02-28,Bike,4.8,19123,0,Male,21
16695,Forum Dara,9236155390,26,2026-01-27,Bicycle,3.9,14273,1,Female,53
16696,Varsha Oza,9751111020,23,2021-10-22,Scooter,4.1,475,0,Female,19
16697,Caleb Ben,9197593398,30,2022-04-29,Bicycle,3.8,13630,1,Male,31
16698,Ucchal Choudhury,9983886286,22,2025-01-27,Bicycle,4.4,10144,0,Female,29
16699,Ayaan Vohra,9824084679,27,2023-05-21,Bicycle,4.4,14838,0,Male,51
16700,Pallavi Devan,9927842766,1,2023-08-08,Scooter,4.3,15867,1,Female,31
16701,Madhavi Venkatesh,9074119577,20,2024-12-03,Bicycle,4.4,3895,0,Female,20
16702,Sathvik Ghose,9184717117,6,2025-07-23,Bike,4.4,4005,1,Male,22
16703,Oni Banik,9666966856,46,2024-10-25,Bicycle,4.7,16480,1,Female,46
16704,Ojasvi Uppal,9280197475,47,2023-01-05,Bicycle,4.4,4987,0,Female,20
16705,Atharv Dubey,9903264506,42,2025-12-14,Bicycle,3.9,3296,1,Male,53
16706,Yochana Trivedi,9733423059,18,2025-04-30,Scooter,4.7,8629,1,Female,44
16707,Gautami Prashad,9269329824,11,2025-09-22,Bicycle,3.6,10637,1,Female,35
16708,Lajita Saha,9428961615,9,2025-08-01,Bicycle,4.3,5888,1,Female,45
16709,Netra Singhal,9129467151,15,2023-06-18,Bicycle,4.2,13451,1,Female,53
16710,Daksha Oak,9717473941,32,2025-09-21,Bicycle,4.0,16525,0,Female,35
16711,Inaya Munshi,9235239237,12,2024-12-14,Bike,4.2,15548,0,Female,21
16712,Ethan Aggarwal,9394370820,7,2024-01-17,Bike,4.3,7602,0,Male,48
16713,Kai Kapoor,9854066888,12,2025-08-08,Bike,4.9,15556,1,Male,39
16714,Dhruv Ramachandran,9498757252,15,2023-09-19,Scooter,4.3,16341,1,Male,46
16715,Mohini Dhar,9299423790,37,2023-10-14,Bicycle,4.4,9885,0,Female,48
16716,Qarin Gopal,9448562295,31,2026-07-12,Bike,4.4,7173,1,Male,44
16717,Janani Bhasin,9361123114,1,2026-03-30,Scooter,4.3,18723,0,Female,43
16718,Yadavi Mane,9581516336,30,2025-03-27,Bike,3.9,10288,0,Female,41
16719,Wridesh Dugar,9968612790,10,2025-09-09,Scooter,3.9,2606,1,Male,29
16720,Azaan Sampath,9174948147,35,2026-01-09,Bicycle,4.1,18829,1,Male,51
16721,Janya Char,9495537686,5,2026-04-19,Scooter,4.9,5644,0,Female,44
16722,Widisha Dey,9452540550,11,2025-06-10,Bike,4.7,3961,0,Female,53
16723,Kevin Master,9313565550,42,2025-04-14,Bicycle,3.7,13272,1,Male,52
16724,Yatin Chahal,9727236834,40,2023-05-06,Scooter,4.5,10267,1,Male,18
16725,Wyatt Goda,9879837870,49,2024-04-17,Bicycle,4.5,5059,0,Male,30
16726,Shivani Pradhan,9865482610,37,2023-12-10,Scooter,4.6,14860,0,Female,50
16727,Girindra Raju,9102166364,17,2024-10-12,Bicycle,4.7,1451,0,Male,36
16728,Teerth Iyengar,9337908813,40,2023-11-24,Bicycle,4.1,1604,0,Male,20
16729,Patrick Mittal,9244065288,17,2024-07-17,Bicycle,3.9,6090,0,Male,31
16730,Liam Merchant,9565219981,21,2023-05-07,Bicycle,4.1,4708,0,Male,25
16731,Jatin Master,9115426885,12,2024-03-02,Bike,3.6,7798,0,Male,50
16732,Dayita Saraf,9600596332,39,2025-06-30,Bike,4.4,13930,1,Female,55
16733,Karan Karnik,9624210268,15,2026-06-17,Bike,4.6,10075,0,Male,26
16734,Jeet Datta,9113316781,4,2026-01-17,Bicycle,3.7,15972,0,Male,20
16735,Pranit Luthra,9441897960,42,2026-01-21,Bike,4.1,7796,0,Male,26
16736,Keya Manda,9309743033,32,2026-02-07,Bicycle,4.8,7877,1,Female,26
16737,Kashish Puri,9185578887,34,2024-04-11,Bicycle,4.2,8862,1,Female,43
16738,Harrison Mukhopadhyay,9384736479,11,2025-11-11,Bicycle,4.2,9772,0,Male,48
16739,Alka Saraf,9679866524,3,2023-09-29,Scooter,4.1,10489,1,Female,34
16740,Oliver Talwar,9472106748,2,2023-10-12,Bike,3.7,6813,0,Male,23
16741,Idika Khanna,9133460503,27,2023-10-23,Bike,3.6,4149,0,Female,54
16742,Avi Kala,9533418760,14,2026-06-21,Scooter,3.8,7545,0,Male,38
16743,Victor Keer,9374254189,3,2026-04-21,Scooter,3.7,17473,1,Male,30
16744,Samuel Vyas,9359899093,16,2024-01-21,Bicycle,4.8,3743,0,Male,21
16745,Simon Solanki,9096610793,20,2023-07-30,Bicycle,4.2,7565,1,Male,36
16746,Abha Samra,9665313824,25,2024-11-14,Bike,4.1,14822,1,Female,19
16747,Charan Sant,9059586891,45,2025-10-01,Scooter,3.7,4181,1,Male,31
16748,Lakshmi Bhat,9936593424,26,2022-03-13,Bike,4.3,11438,0,Female,41
16749,Geetika Sha,9211463086,2,2022-08-25,Bicycle,3.9,14301,0,Female,20
16750,Darsh Loke,9745915063,19,2023-06-12,Bicycle,4.5,3442,1,Male,34
16751,Ekaja Choudhury,9780329632,27,2021-09-07,Scooter,3.9,16841,1,Female,47
16752,Kabir Vala,9459397297,26,2025-09-30,Bike,4.1,2458,1,Male,41
16753,Jonathan Sarkar,9680794930,48,2026-05-15,Bike,4.4,16780,1,Male,52
16754,Ronith Bera,9965380558,17,2023-05-25,Bike,3.6,846,1,Male,20
16755,Abeer Murty,9655522289,35,2025-08-25,Bicycle,3.9,4118,1,Male,42
16756,Amol Hora,9161008688,15,2024-12-11,Bicycle,4.1,10817,1,Male,38
16757,Theodore Dhaliwal,9505054974,37,2023-09-21,Bike,3.9,3420,1,Male,52
16758,Samesh Vaidya,9706206020,36,2023-10-15,Scooter,3.9,2921,1,Male,29
16759,Aradhana Gade,9406090258,5,2022-12-22,Bike,3.9,5288,0,Female,47
16760,Ucchal Gala,9164680651,20,2022-10-12,Bike,4.0,9359,0,Female,28
16761,Tristan More,9178333352,8,2025-10-21,Bike,4.5,16811,0,Male,25
16762,Wahab Mukherjee,9619783755,38,2022-03-03,Bike,4.5,11968,0,Male,20
16763,Bachittar Jain,9120045897,1,2021-09-12,Bicycle,4.9,18605,1,Male,40
16764,Priya Pai,9452845884,46,2021-12-11,Bicycle,4.0,12522,0,Female,37
16765,Ikshita Munshi,9885097209,31,2025-11-19,Bicycle,4.9,19750,1,Female,25
16766,Yatin Sathe,9557486605,31,2022-10-17,Scooter,4.5,15405,0,Male,48
16767,Ayaan Walia,9232928328,46,2024-07-08,Bike,4.4,14835,1,Male,30
16768,Prisha Malhotra,9720104780,27,2025-12-11,Bicycle,3.8,13196,0,Female,42
16769,Upma Kumar,9405922232,26,2025-11-15,Bike,3.8,15601,1,Female,55
16770,Kiaan Sunder,9402036871,47,2023-02-14,Scooter,4.2,10561,1,Male,27
16771,Tristan Bandi,9179855693,38,2025-10-15,Bicycle,4.8,15657,0,Male,32
16772,Siya Kara,9662876228,48,2023-06-05,Scooter,4.3,14939,1,Female,43
16773,Keya Wadhwa,9019306207,35,2025-02-17,Scooter,4.6,3458,0,Female,34
16774,Lucky Nath,9467169268,35,2023-12-07,Bicycle,4.8,4868,1,Male,24
16775,Amol Sani,9422772625,37,2021-12-15,Bike,3.7,2658,0,Male,45
16776,Balhaar Khalsa,9919447826,4,2025-10-28,Scooter,4.6,14930,0,Male,53
16777,Tripti Khare,9860971059,3,2022-11-08,Bike,4.2,287,1,Female,18
16778,Chameli Bath,9294691788,10,2024-04-04,Bike,4.0,12809,1,Female,54
16779,Tristan Dey,9343906838,36,2025-09-12,Bicycle,4.6,18255,0,Male,40
16780,Abhiram Modi,9426188712,28,2024-05-12,Scooter,3.6,19773,1,Male,36
16781,Amruta Murthy,9446853048,32,2023-05-08,Bicycle,4.8,5057,1,Female,50
16782,Girish Din,9411171754,14,2024-05-09,Bicycle,4.8,19441,1,Male,24
16783,Amrita Thakur,9777302106,49,2025-11-18,Scooter,4.7,12044,0,Female,54
16784,Harrison Dalal,9022792803,45,2023-12-24,Scooter,4.0,19013,0,Male,36
16785,Amol Sane,9350335848,14,2024-10-04,Scooter,3.9,12153,1,Male,27
16786,Jeremiah Gopal,9813074682,12,2023-04-25,Bike,4.1,15203,1,Male,37
16787,Aahana Barad,9808093506,25,2023-08-22,Bike,4.8,8638,0,Female,35
16788,Anya Parikh,9734697802,20,2026-01-19,Bicycle,3.9,17693,0,Female,47
16789,Charvi Bhatti,9898845784,13,2024-08-15,Bike,4.9,3739,0,Female,32
16790,Warhi Sanghvi,9769282193,14,2024-07-28,Scooter,4.9,6143,1,Female,40
16791,Varenya Ramanathan,9681519982,40,2022-12-01,Bike,4.1,19360,1,Female,44
16792,Diya Oommen,9438233272,27,2024-08-11,Bicycle,3.9,19190,1,Female,25
16793,Chandran Sen,9280924253,7,2021-10-31,Bike,4.1,3193,0,Male,39
16794,Tristan Barman,9814346276,28,2021-10-14,Scooter,4.0,17800,0,Male,50
16795,Waida Kala,9021714958,30,2023-10-05,Bike,4.2,2487,0,Female,51
16796,Yasti Narang,9088773524,21,2021-11-12,Scooter,4.8,2047,1,Female,35
16797,Amol Sabharwal,9692396412,50,2023-04-29,Scooter,4.3,15174,0,Male,53
16798,George Chaudhuri,9978932337,40,2024-06-29,Scooter,3.9,8376,0,Male,43
16799,Bachittar Walia,9202569743,29,2021-10-17,Bicycle,4.1,5210,1,Male,49
16800,Elijah Sethi,9635438607,7,2022-01-24,Bicycle,4.8,13741,0,Male,50
16801,Dominic Chander,9199584301,44,2022-08-15,Bike,3.6,9091,0,Male,19
16802,Vedhika Rau,9203128289,13,2024-09-10,Bike,4.7,4382,1,Female,19
16803,Waida Nanda,9679448943,12,2025-04-17,Bike,4.1,16315,1,Female,18
16804,Hardik Sehgal,9550571496,8,2023-12-10,Bicycle,4.5,18201,0,Male,42
16805,Karan Mistry,9303809771,50,2022-05-26,Scooter,3.6,815,1,Male,29
16806,Ganga Morar,9687058085,41,2026-05-01,Bicycle,4.4,6519,0,Female,41
16807,Ekavir Brahmbhatt,9449074773,40,2022-09-30,Bike,3.8,5682,0,Male,41
16808,Falak Banerjee,9207104814,11,2022-11-04,Bicycle,4.0,2074,0,Female,32
16809,Logan Pillay,9967623118,7,2025-07-02,Bicycle,4.8,11720,1,Male,48
16810,Anthony Pillay,9412174251,9,2024-03-29,Scooter,4.4,1522,1,Male,21
16811,Suhani Singhal,9024661385,7,2025-08-18,Scooter,4.7,17489,0,Female,29
16812,Girindra De,9768747643,14,2026-03-15,Scooter,3.6,19523,0,Male,41
16813,Kabir Wali,9752333542,46,2022-05-17,Bicycle,3.5,16069,0,Male,18
16814,Henry Prabhakar,9243393266,23,2023-11-19,Bicycle,4.0,3352,1,Male,54
16815,Advika Thaker,9960638957,4,2022-09-04,Bicycle,4.7,15445,0,Female,25
16816,Eta Palla,9484464449,1,2026-01-06,Bicycle,4.8,11819,1,Female,44
16817,Imaran Vyas,9203570824,25,2024-03-27,Scooter,4.9,19199,0,Male,32
16818,Lila Sane,9638523914,48,2025-03-13,Scooter,4.0,2179,1,Female,41
16819,Ranbir Bal,9908499651,42,2025-03-20,Bike,4.2,14909,0,Male,30
16820,Janya Basak,9043871783,40,2026-01-30,Bicycle,4.5,2270,1,Female,38
16821,Gaurav Ganesh,9051244673,14,2021-08-29,Scooter,5.0,7370,0,Male,45
16822,Girik Lal,9012692663,14,2025-09-03,Scooter,4.7,17857,0,Male,30
16823,Yashvi Gaba,9265157545,43,2021-11-09,Bike,4.6,8467,1,Female,42
16824,Abhiram Garg,9628723940,24,2024-07-15,Scooter,5.0,12482,0,Male,49
16825,Faraj Bhardwaj,9781563772,11,2025-05-13,Scooter,4.2,5317,1,Male,33
16826,Manan Zacharia,9624184069,23,2026-02-16,Bike,4.3,18729,1,Male,45
16827,Wriddhish Jayaraman,9394279513,34,2023-07-24,Scooter,4.2,9686,1,Male,23
16828,Krishna Jaggi,9794661117,29,2025-05-28,Scooter,3.5,1002,0,Male,44
16829,Abdul Dara,9477495857,39,2026-07-24,Bike,4.1,3853,0,Male,30
16830,Aayush Sarna,9299774735,5,2023-01-31,Scooter,4.1,1136,0,Male,29
16831,Jatin Sura,9984793447,41,2025-01-25,Scooter,4.5,15074,0,Male,23
16832,Praneel Choudhary,9776318512,6,2024-08-02,Bike,4.8,15470,1,Male,35
16833,Tarak Dube,9865162932,22,2023-11-10,Bike,3.8,4923,1,Male,46
16834,Manbir Chandran,9736295229,37,2021-09-24,Bike,4.5,3735,0,Male,25
16835,Zayan Misra,9080075639,9,2022-01-18,Bicycle,3.9,3235,1,Male,36
16836,Niharika Kala,9967100321,47,2024-12-18,Bicycle,4.8,14153,1,Female,23
16837,Siya Khatri,9485176701,1,2026-03-08,Bike,4.5,14096,1,Female,43
16838,Zayyan Bassi,9877676939,47,2022-09-08,Scooter,3.9,4339,0,Male,51
16839,Tanvi Chawla,9178164223,45,2023-03-18,Bike,4.0,3203,0,Female,27
16840,Ishita Tak,9401678744,24,2025-11-09,Scooter,4.1,3399,0,Female,40
16841,Ekta Dyal,9537772239,43,2023-05-06,Bicycle,3.6,6780,0,Female,40
16842,Jatin Barad,9409975039,26,2024-09-07,Scooter,4.3,13117,1,Male,29
16843,Abhimanyu Balakrishnan,9676741954,50,2022-04-21,Scooter,4.4,6702,1,Male,43
16844,Rachana Sarkar,9855162293,36,2025-07-19,Scooter,4.9,16000,0,Female,37
16845,Rachit Shukla,9967076781,30,2024-03-04,Bicycle,4.8,7345,0,Male,48
16846,Elijah Vohra,9899940080,21,2024-07-09,Scooter,3.9,13865,1,Male,30
16847,Charvi Saha,9361335242,20,2025-11-03,Scooter,4.9,6707,1,Female,23
16848,Laksh Suri,9718364056,21,2025-02-17,Bike,3.8,2799,0,Male,24
16849,Yahvi Sood,9624959809,47,2023-03-24,Scooter,4.8,12660,0,Female,37
16850,Parth Luthra,9945434138,41,2022-03-09,Scooter,4.0,4018,0,Male,30
16851,Maya Comar,9074391215,11,2022-02-03,Bike,4.7,13907,1,Female,28
16852,Jonathan Deshpande,9803947435,8,2021-12-10,Scooter,4.0,14133,0,Male,39
16853,Girish Yohannan,9630296924,29,2025-12-06,Scooter,3.6,11945,0,Male,47
16854,Chatresh Krishnamurthy,9843858452,15,2024-01-14,Bicycle,4.5,19443,1,Male,36
16855,Anirudh Raghavan,9828246161,35,2022-08-29,Scooter,4.0,16569,0,Male,54
